date,Holiday,Standard,Summer,Rainfall depth (mm),Air temperature (°C),Air humidity (%),Windspeed (km/h),DMA_E
2021/4/1 03:00,1,0,1,0,13.8,71,3,51.62
2021/4/1 04:00,1,0,1,0,13.8,59,2,52.07
2021/4/1 05:00,1,0,1,0,12.7,75,2,55.27
2021/4/1 06:00,1,0,1,0,12.7,69,2,67.08
2021/4/1 07:00,1,0,1,0,12.6,66,2,91.11
2021/4/1 08:00,1,0,1,0,13.6,67,3,102.38
2021/4/1 09:00,1,0,1,0,13.7,68,3,98.92
2021/4/1 10:00,1,0,1,0,14.1,78,3,92.8
2021/4/1 11:00,1,0,1,0,15.3,74,5,87.57
2021/4/1 12:00,1,0,1,0,16.3,70,2,88.75
2021/4/1 13:00,1,0,1,0,16.7,68,4,89.25
2021/4/1 14:00,1,0,1,0,17.3,68,5,83.86
2021/4/1 15:00,1,0,1,0,17.1,70,7,80.66
2021/4/1 16:00,1,0,1,0,16.9,72,7,80.08
2021/4/1 17:00,1,0,1,0,18.2,72,3,79.29
2021/4/1 18:00,1,0,1,0,19.2,72,2,85.59
2021/4/1 19:00,1,0,1,0,17.7,49,3,90.82
2021/4/1 20:00,1,0,1,0,17.1,45,3,91.57
2021/4/1 21:00,1,0,1,0,18.5,43,4,84.87
2021/4/1 22:00,1,0,1,0,17.4,44,5,72.46
2021/4/1 23:00,1,0,1,0,16.5,49,2,66.93
2021/4/2 00:00,1,0,1,0,14.9,79,3,58.96
2021/4/2 01:00,1,0,1,0,15.2,67,9,53.94
2021/4/2 02:00,1,0,1,0,14.4,63,5,51.76
2021/4/2 03:00,1,0,1,0,14.8,54,4,51.16
2021/4/2 04:00,1,0,1,0,13.9,58,5,51.73
2021/4/2 05:00,1,0,1,0,13.7,69,2,53.83
2021/4/2 06:00,1,0,1,0,13.7,74,3,65.74
2021/4/2 07:00,1,0,1,0,13.7,78,3,87.6
2021/4/2 08:00,1,0,1,0,14.1,75,3,97.53
2021/4/2 09:00,1,0,1,0,14.8,61,5,97.83
2021/4/2 10:00,1,0,1,0,14.4,80,4,94.18
2021/4/2 11:00,1,0,1,0,14.4,77,4,89.33
2021/4/2 12:00,1,0,1,0,16,72,3,89.18
2021/4/2 13:00,1,0,1,0,17.1,70,4,90.67
2021/4/2 14:00,1,0,1,0,16,68,7,88.79
2021/4/2 15:00,1,0,1,0,15.9,70,7,81
2021/4/2 16:00,1,0,1,0,16.3,76,8,80.18
2021/4/2 17:00,1,0,1,0,15.9,78,15,81.89
2021/4/2 18:00,1,0,1,0,15.8,73,12,84.87
2021/4/2 19:00,1,0,1,0,15.7,75,8,90.51
2021/4/2 20:00,1,0,1,0,15.5,81,5,89.57
2021/4/2 21:00,1,0,1,0,14.8,80,1,81.32
2021/4/2 22:00,1,0,1,0,15.2,77,3,73.1
2021/4/2 23:00,1,0,1,0,15.2,79,3,68.46
2021/4/3 00:00,1,0,1,0,15,83,7,59.8
2021/4/3 01:00,1,0,1,0,16.8,66,10,55.34
2021/4/3 02:00,1,0,1,2.7,15.3,79,11,52.22
2021/4/3 03:00,1,0,1,0.2,15.5,71,14,50.96
2021/4/3 04:00,1,0,1,0,14.6,77,17,51.99
2021/4/3 05:00,1,0,1,0,13.4,69,40,54.01
2021/4/3 06:00,1,0,1,0,12.7,66,45,58.93
2021/4/3 07:00,1,0,1,0.8,11.9,66,41,73.88
2021/4/3 08:00,1,0,1,0,12.4,62,40,92.47
2021/4/3 09:00,1,0,1,0.1,12.6,58,56,104.42
2021/4/3 10:00,1,0,1,0,13.3,57,56,103.15
2021/4/3 11:00,1,0,1,0,13.8,50,51,98.12
2021/4/3 12:00,1,0,1,0,14.5,44,34,94.26
2021/4/3 13:00,1,0,1,0,15,41,33,94.17
2021/4/3 14:00,1,0,1,0,15.2,45,37,87.12
2021/4/3 15:00,1,0,1,0,14.6,45,42,83.68
2021/4/3 16:00,1,0,1,0,15.2,40,46,84.37
2021/4/3 17:00,1,0,1,0,14.9,42,45,83.67
2021/4/3 18:00,1,0,1,0,15.3,34,45,86.07
2021/4/3 19:00,1,0,1,0,14.5,36,44,87.74
2021/4/3 20:00,1,0,1,0,13.7,40,45,87.23
2021/4/3 21:00,1,0,1,0,13.4,36,50,80.15
2021/4/3 22:00,1,0,1,0.2,12.8,37,47,71.86
2021/4/3 23:00,1,0,1,0,12.2,38,43,66.62
2021/4/4 00:00,1,0,1,0,11.7,40,36,60.46
2021/4/4 01:00,1,0,1,0,11.3,41,32,55.1
2021/4/4 02:00,1,0,1,0,10.8,45,37,52.29
2021/4/4 03:00,1,0,1,0,10.3,47,37,50.8
2021/4/4 04:00,1,0,1,0,10,45,33,51.3
2021/4/4 05:00,1,0,1,0,9.3,48,30,52.17
2021/4/4 06:00,1,0,1,0,9.3,50,34,56.72
2021/4/4 07:00,1,0,1,0,8.7,52,36,70.27
2021/4/4 08:00,1,0,1,0,8.7,54,39,89.99
2021/4/4 09:00,1,0,1,0,9.7,52,34,106.1
2021/4/4 10:00,1,0,1,0,10.5,48,31,110.68
2021/4/4 11:00,1,0,1,0,11.1,39,32,107.51
2021/4/4 12:00,1,0,1,0,11.5,36,31,98.38
2021/4/4 13:00,1,0,1,0,11.9,32,20,81.95
2021/4/4 14:00,1,0,1,0,12.5,29,21,78.73
2021/4/4 15:00,1,0,1,0,13.4,28,21,76.97
2021/4/4 16:00,1,0,1,0,13.4,28,23,76.78
2021/4/4 17:00,1,0,1,0,13.8,28,20,77.66
2021/4/4 18:00,1,0,1,0,14,29,17,80.44
2021/4/4 19:00,1,0,1,0,13.6,30,15,81.94
2021/4/4 20:00,1,0,1,0,12.8,32,13,85.17
2021/4/4 21:00,1,0,1,0,11.1,65,15,79.02
2021/4/4 22:00,1,0,1,0,10.9,62,9,70.98
2021/4/4 23:00,1,0,1,0,10.5,63,5,66.49
2021/4/5 00:00,1,0,1,0,9.8,65,7,59.42
2021/4/5 01:00,1,0,1,0,9.4,65,5,54.51
2021/4/5 02:00,1,0,1,0,8.9,67,3,51.58
2021/4/5 03:00,1,0,1,0,8.7,67,3,51.25
2021/4/5 04:00,1,0,1,0,8.4,68,3,51.57
2021/4/5 05:00,1,0,1,0,7.9,67,4,52.82
2021/4/5 06:00,1,0,1,0,7.3,69,5,56.38
2021/4/5 07:00,1,0,1,0,7.8,65,6,69.46
2021/4/5 08:00,1,0,1,0,8.1,61,4,88.39
2021/4/5 09:00,1,0,1,0,9.4,55,5,104.87
2021/4/5 10:00,1,0,1,0,9.8,54,4,110.38
2021/4/5 11:00,1,0,1,0,9.9,51,6,105.44
2021/4/5 12:00,1,0,1,0,10.5,51,5,97.71
2021/4/5 13:00,1,0,1,0,10.2,54,6,89.06
2021/4/5 14:00,1,0,1,0,10.6,61,12,84.61
2021/4/5 15:00,1,0,1,0,11.1,52,15,80.38
2021/4/5 16:00,1,0,1,0,11.2,56,23,77.31
2021/4/5 17:00,1,0,1,0,11.3,57,24,79
2021/4/5 18:00,1,0,1,0,11.7,59,17,86.97813212
2021/4/5 19:00,1,0,1,0,11.8,48,18,87.86409749
2021/4/5 20:00,1,0,1,0,11.6,50,12,86.36669828
2021/4/5 21:00,1,0,1,0,11.4,47,6,82.44911318
2021/4/5 22:00,1,0,1,0,11.3,45,9,76.53209213
2021/4/5 23:00,1,0,1,0,10.7,50,10,69.29293584
2021/4/6 00:00,1,0,1,0,10.5,58,10,61.61353422
2021/4/6 01:00,1,0,1,0,10.5,60,12,54.65481463
2021/4/6 02:00,1,0,1,0,10.8,58,8,49.86804291
2021/4/6 03:00,1,0,1,0,11,58,11,48.73607397
2021/4/6 04:00,1,0,1,0,11.1,63,12,60.12
2021/4/6 05:00,1,0,1,0,11.3,67,16,54.33
2021/4/6 06:00,1,0,1,0,11.5,68,16,65.01
2021/4/6 07:00,1,0,1,0,11.6,70,17,85.59
2021/4/6 08:00,1,0,1,0.1,11.1,77,15,94.43
2021/4/6 09:00,1,0,1,1.7,5.2,86,37,91.45
2021/4/6 10:00,1,0,1,2.9,4.7,84,63,89.28
2021/4/6 11:00,1,0,1,0.9,4.7,83,56,85.28
2021/4/6 12:00,1,0,1,0.9,4.2,83,48,84.73
2021/4/6 13:00,1,0,1,0.2,4.1,76,49,88.25
2021/4/6 14:00,1,0,1,0.1,4.8,69,50,80.59
2021/4/6 15:00,1,0,1,0.1,5.3,65,51,77.75
2021/4/6 16:00,1,0,1,0,5.1,57,53,76.15
2021/4/6 17:00,1,0,1,0.1,5.2,53,51,78.7
2021/4/6 18:00,1,0,1,0,5.3,56,38,83.09
2021/4/6 19:00,1,0,1,0,5.4,59,39,88.72
2021/4/6 20:00,1,0,1,0,4.7,62,44,92.85
2021/4/6 21:00,1,0,1,0,4.4,61,42,82.16
2021/4/6 22:00,1,0,1,0,4.2,63,39,71.96
2021/4/6 23:00,1,0,1,0,3.7,64,36,66.46
2021/4/7 00:00,1,0,1,0,3.7,62,37,58.33
2021/4/7 01:00,1,0,1,0,2.9,59,28,54.2
2021/4/7 02:00,1,0,1,0,3.6,58,8,52.07
2021/4/7 03:00,1,0,1,0,3.4,51,12,51.19
2021/4/7 04:00,1,0,1,0,3.5,53,13,52.03
2021/4/7 05:00,1,0,1,0,3.4,55,7,59.76546095
2021/4/7 06:00,1,0,1,0,3.6,53,6,68.77724046
2021/4/7 07:00,1,0,1,0,2.9,59,5,78.99649538
2021/4/7 08:00,1,0,1,0,3.9,53,5,89.93
2021/4/7 09:00,1,0,1,0,5.6,51,5,96.02
2021/4/7 10:00,1,0,1,0,6.1,52,7,91.43
2021/4/7 11:00,1,0,1,0,6.5,58,5,87.37
2021/4/7 12:00,1,0,1,0,6.8,58,8,86.96
2021/4/7 13:00,1,0,1,0,7.4,54,11,87.82
2021/4/7 14:00,1,0,1,0,7.8,55,12,83.83
2021/4/7 15:00,1,0,1,0.1,7.3,42,31,78.16
2021/4/7 16:00,1,0,1,0,6.2,54,22,77.85
2021/4/7 17:00,1,0,1,0,6.4,54,26,79.41
2021/4/7 18:00,1,0,1,0,6,50,21,83.71
2021/4/7 19:00,1,0,1,0,6.1,51,15,88.12
2021/4/7 20:00,1,0,1,0,6.4,50,9,92.21
2021/4/7 21:00,1,0,1,0,5.9,54,8,82.72
2021/4/7 22:00,1,0,1,0,5.3,57,6,73.64
2021/4/7 23:00,1,0,1,0,5.1,57,6,67.23
2021/4/8 00:00,1,0,1,0,4.9,51,6,59.08
2021/4/8 01:00,1,0,1,0,4.6,51,6,54.39
2021/4/8 02:00,1,0,1,0,4.4,53,5,51.9
2021/4/8 03:00,1,0,1,0,5,48,8,51.3
2021/4/8 04:00,1,0,1,0,4.9,59,10,51.82
2021/4/8 05:00,1,0,1,0,5.8,57,8,54.6
2021/4/8 06:00,1,0,1,0,6.1,56,12,69.82
2021/4/8 07:00,1,0,1,0,6.2,53,15,97.46
2021/4/8 08:00,1,0,1,0,6.8,51,15,101.03
2021/4/8 09:00,1,0,1,0,8.1,51,12,95.4
2021/4/8 10:00,1,0,1,0,9.2,40,10,89.74
2021/4/8 11:00,1,0,1,0,9.4,42,8,88.06
2021/4/8 12:00,1,0,1,0,9.6,41,8,88.41
2021/4/8 13:00,1,0,1,0,9.5,46,9,88.61
2021/4/8 14:00,1,0,1,0,9.9,47,12,83.96
2021/4/8 15:00,1,0,1,0,10.3,48,13,79.46
2021/4/8 16:00,1,0,1,0,10.5,55,14,77.93
2021/4/8 17:00,1,0,1,0,10.3,56,21,79.57
2021/4/8 18:00,1,0,1,0,10.7,50,16,85.23
2021/4/8 19:00,1,0,1,0,10.8,42,9,90.7
2021/4/8 20:00,1,0,1,0,10.3,48,6,94.16
2021/4/8 21:00,1,0,1,0,9.7,44,6,85.22
2021/4/8 22:00,1,0,1,0,9.4,42,6,74.27
2021/4/8 23:00,1,0,1,0,9,46,9,67.83
2021/4/9 00:00,1,0,1,0,8.6,45,12,59.62
2021/4/9 01:00,1,0,1,0,7.5,56,9,53.02
2021/4/9 02:00,1,0,1,0,8.1,48,12,51.74
2021/4/9 03:00,1,0,1,0,8.4,49,10,51.64
2021/4/9 04:00,1,0,1,0,8.6,47,10,52.49
2021/4/9 05:00,1,0,1,0,8.5,49,13,55.1
2021/4/9 06:00,1,0,1,0,8.3,51,8,69.26
2021/4/9 07:00,1,0,1,0,7.6,63,3,99.1
2021/4/9 08:00,1,0,1,0,9.6,49,8,101.95
2021/4/9 09:00,1,0,1,0,10.6,48,8,96.15
2021/4/9 10:00,1,0,1,0,12,49,8,91.4
2021/4/9 11:00,1,0,1,0,11.4,58,8,87.87
2021/4/9 12:00,1,0,1,0,11.4,61,15,83.56
2021/4/9 13:00,1,0,1,0,11.7,74,20,82.08
2021/4/9 14:00,1,0,1,0,12.4,63,24,82.6336419
2021/4/9 15:00,1,0,1,0,12.5,68,22,81.20233241
2021/4/9 16:00,1,0,1,0,12,69,22,82.34763457
2021/4/9 17:00,1,0,1,0,11.8,73,30,84.8906469
2021/4/9 18:00,1,0,1,0,12.4,69,22,87.31763231
2021/4/9 19:00,1,0,1,0,12.3,67,18,88.30714362
2021/4/9 20:00,1,0,1,0,12.8,51,16,87.05909363
2021/4/9 21:00,1,0,1,0,12.5,53,9,83.36777483
2021/4/9 22:00,1,0,1,0,12.2,50,8,77.51419489
2021/4/9 23:00,1,0,1,0,11.6,54,10,70.13180144
2021/4/10 00:00,1,0,1,0,11.3,59,9,62.1648599
2021/4/10 01:00,1,0,1,0,11.1,66,8,54.90047008
2021/4/10 02:00,1,0,1,0,10.8,67,9,49.91433288
2021/4/10 03:00,1,0,1,0,10.9,68,6,48.75874715
2021/4/10 04:00,1,0,1,0,11,69,6,52.38999267
2021/4/10 05:00,1,0,1,0,11.2,69,9,60.58227361
2021/4/10 06:00,1,0,1,0,11.2,70,10,71.70876688
2021/4/10 07:00,1,0,1,0,10.8,72,12,83.14171953
2021/4/10 08:00,1,0,1,0,10.9,74,11,92.17542207
2021/4/10 09:00,1,0,1,0,11.7,65,10,97.03469345
2021/4/10 10:00,1,0,1,0,12.5,58,11,97.4482874
2021/4/10 11:00,1,0,1,0,12.4,60,12,94.51926191
2021/4/10 12:00,1,0,1,0,12.1,73,15,90.04392883
2021/4/10 13:00,1,0,1,0,12.3,73,17,85.72268181
2021/4/10 14:00,1,0,1,0,12,73,18,82.67540576
2021/4/10 15:00,1,0,1,0,12.2,73,19,81.37709424
2021/4/10 16:00,1,0,1,0,12.6,73,16,81.82017206
2021/4/10 17:00,1,0,1,0,13.5,73,14,83.62993194
2021/4/10 18:00,1,0,1,0,13.3,69,21,86.03996612
2021/4/10 19:00,1,0,1,0,13.6,61,19,87.88137188
2021/4/10 20:00,1,0,1,0,13.8,50,15,87.80931611
2021/4/10 21:00,1,0,1,0,13.6,55,9,84.8067133
2021/4/10 22:00,1,0,1,0,13.5,60,9,78.72674456
2021/4/10 23:00,1,0,1,0,13.2,63,10,70.51975257
2021/4/11 00:00,1,0,1,0,13.1,67,10,61.95989244
2021/4/11 01:00,1,0,1,0,13,70,8,55.01597762
2021/4/11 02:00,1,0,1,0.1,11.6,77,13,51.22048778
2021/4/11 03:00,1,0,1,0,11.6,80,8,51.30989407
2021/4/11 04:00,1,0,1,0,12,77,6,55.23398475
2021/4/11 05:00,1,0,1,0.1,11.7,79,12,62.35156982
2021/4/11 06:00,1,0,1,0.2,10.9,71,10,71.57810041
2021/4/11 07:00,1,0,1,1,10,82,5,81.42679501
2021/4/11 08:00,1,0,1,1.2,10.2,88,3,90.10272657
2021/4/11 09:00,1,0,1,0.5,10.4,87,4,95.84782914
2021/4/11 10:00,1,0,1,0.4,11,85,8,97.53237271
2021/4/11 11:00,1,0,1,0,11.6,83,8,95.2078606
2021/4/11 12:00,1,0,1,0,11.9,81,13,90.23267855
2021/4/11 13:00,1,0,1,0.3,11.6,85,13,84.78230165
2021/4/11 14:00,1,0,1,0.1,11.8,84,12,80.93943268
2021/4/11 15:00,1,0,1,0,12.4,80,14,79.84377803
2021/4/11 16:00,1,0,1,0,12.7,79,9,81.3479252
2021/4/11 17:00,1,0,1,0.1,12.9,80,10,84.29756104
2021/4/11 18:00,1,0,1,0.2,12.9,82,8,87.17620348
2021/4/11 19:00,1,0,1,0.2,12.6,85,7,88.69725684
2021/4/11 20:00,1,0,1,0.4,12.3,88,6,88.07413733
2021/4/11 21:00,1,0,1,0.1,12.6,86,8,84.99786534
2021/4/11 22:00,1,0,1,0.1,12.9,85,5,79.54839885
2021/4/11 23:00,1,0,1,0.4,12.5,89,5,72.22104572
2021/4/12 00:00,1,0,1,0,13.1,86,8,64.03800314
2021/4/12 01:00,1,0,1,0,13.3,85,8,56.54625841
2021/4/12 02:00,1,0,1,0.1,13.4,85,7,51.53244222
2021/4/12 03:00,1,0,1,0.1,13.2,85,10,50.48751595
2021/4/12 04:00,1,0,1,1.3,12.7,86,13,54.05716421
2021/4/12 05:00,1,0,1,0.4,13.1,83,12,61.75323778
2021/4/12 06:00,1,0,1,0,13.1,79,16,72.05676644
2021/4/12 07:00,1,0,1,0.1,12.7,80,14,82.8388311
2021/4/12 08:00,1,0,1,0,12.6,84,16,91.91156144
2021/4/12 09:00,1,0,1,0,12.7,83,18,97.54441536
2021/4/12 10:00,1,0,1,1.7,12.4,86,14,98.86367974
2021/4/12 11:00,1,0,1,1.1,12.4,85,19,96.09008365
2021/4/12 12:00,1,0,1,1.1,12.5,86,17,90.53880492
2021/4/12 13:00,1,0,1,0.6,12.9,84,17,84.2900534
2021/4/12 14:00,1,0,1,1,12.9,86,14,79.53043892
2021/4/12 15:00,1,0,1,1.6,13.1,88,10,77.7562111
2021/4/12 16:00,1,0,1,1.2,13.3,88,9,77.96
2021/4/12 17:00,1,0,1,0.2,13.5,89,9,77.46
2021/4/12 18:00,1,0,1,0,13.5,88,10,82.83
2021/4/12 19:00,1,0,1,0,13.7,85,9,89.14
2021/4/12 20:00,1,0,1,0,13.3,85,14,92.01
2021/4/12 21:00,1,0,1,0,13.7,82,12,83.07
2021/4/12 22:00,1,0,1,0,13.8,82,15,72.53
2021/4/12 23:00,1,0,1,0.1,13.7,82,17,66.57
2021/4/13 00:00,1,0,1,1.9,13.1,86,16,58.1
2021/4/13 01:00,1,0,1,2.2,11.3,75,16,53.9
2021/4/13 02:00,1,0,1,5.8,8.7,87,47,52.13
2021/4/13 03:00,1,0,1,5.1,7.6,86,60,51.49
2021/4/13 04:00,1,0,1,5.4,7.3,86,62,52.87
2021/4/13 05:00,1,0,1,4.4,7,88,59,54.73
2021/4/13 06:00,1,0,1,1.8,6.9,87,65,69.2
2021/4/13 07:00,1,0,1,0.8,7.4,76,66,95.47
2021/4/13 08:00,1,0,1,0.7,7.5,75,67,98.45
2021/4/13 09:00,1,0,1,0,7.5,72,64,102.2557018
2021/4/13 10:00,1,0,1,0,7.5,71,62,103.1511517
2021/4/13 11:00,1,0,1,0,7.4,70,48,99.65238357
2021/4/13 12:00,1,0,1,0,7.4,70,31,93.78472277
2021/4/13 13:00,1,0,1,0,7.6,69,19,87.85561676
2021/4/13 14:00,1,0,1,0,8.1,65,15,83.67255976
2021/4/13 15:00,1,0,1,0,8.9,61,15,82.08425393
2021/4/13 16:00,1,0,1,0,9,61,16,87
2021/4/13 17:00,1,0,1,0,9,59,17,79.35
2021/4/13 18:00,1,0,1,0,8.8,59,21,85.52
2021/4/13 19:00,1,0,1,0,8.7,61,19,91.96
2021/4/13 20:00,1,0,1,0,8.5,63,26,94.75
2021/4/13 21:00,1,0,1,0,8.5,62,28,86
2021/4/13 22:00,1,0,1,0,8.4,62,23,74.99
2021/4/13 23:00,1,0,1,0,7.9,62,24,68.56
2021/4/14 00:00,1,0,1,0,8.1,62,21,60.25
2021/4/14 01:00,1,0,1,0,7.8,64,19,54.75
2021/4/14 02:00,1,0,1,0,7.9,63,19,53.28
2021/4/14 03:00,1,0,1,0,7.8,68,12,52.42
2021/4/14 04:00,1,0,1,0,7.6,63,12,53.83
2021/4/14 05:00,1,0,1,0,7.1,65,10,56.48
2021/4/14 06:00,1,0,1,0,6.3,75,6,71.89
2021/4/14 07:00,1,0,1,0,6.4,81,4,101.13
2021/4/14 08:00,1,0,1,0,7.9,75,4,103.05
2021/4/14 09:00,1,0,1,0,8.5,73,3,97.2
2021/4/14 10:00,1,0,1,0,8.7,71,7,91.4
2021/4/14 11:00,1,0,1,0,9,70,10,87.7
2021/4/14 12:00,1,0,1,0,9.2,76,14,86.6
2021/4/14 13:00,1,0,1,0,9.4,77,14,88.72
2021/4/14 14:00,1,0,1,0,10.5,53,14,85.11
2021/4/14 15:00,1,0,1,0,11.2,41,14,80.88
2021/4/14 16:00,1,0,1,0,10.8,47,20,79.45
2021/4/14 17:00,1,0,1,0,11.1,38,13,79
2021/4/14 18:00,1,0,1,0,11.8,38,6,83.52
2021/4/14 19:00,1,0,1,0,12.2,38,10,91.36
2021/4/14 20:00,1,0,1,0,11,47,9,94.6
2021/4/14 21:00,1,0,1,0,10.8,50,6,86.58
2021/4/14 22:00,1,0,1,0,10,54,10,76.06
2021/4/14 23:00,1,0,1,0,9.7,54,9,68.31
2021/4/15 00:00,1,0,1,0,8.9,57,10,59.71
2021/4/15 01:00,1,0,1,0,8.1,54,13,54.12
2021/4/15 02:00,1,0,1,0,7.8,54,13,52.93
2021/4/15 03:00,1,0,1,0,8,52,13,52.83
2021/4/15 04:00,1,0,1,0,7.4,55,10,53.73
2021/4/15 05:00,1,0,1,0,7.1,53,9,56
2021/4/15 06:00,1,0,1,0,7,55,9,72.56
2021/4/15 07:00,1,0,1,0,6.8,53,12,102.26
2021/4/15 08:00,1,0,1,0,7.6,54,11,104.83
2021/4/15 09:00,1,0,1,0,8.4,45,9,96.54
2021/4/15 10:00,1,0,1,0,10,40,8,91.17
2021/4/15 11:00,1,0,1,0,10.5,37,10,87.31
2021/4/15 12:00,1,0,1,0,9.9,40,13,88.31
2021/4/15 13:00,1,0,1,0,10.4,45,21,87.59
2021/4/15 14:00,1,0,1,0,10.7,45,19,84.5
2021/4/15 15:00,1,0,1,0,11.3,45,19,80.03
2021/4/15 16:00,1,0,1,0,11.4,45,18,79.78
2021/4/15 17:00,1,0,1,0,11.4,51,20,80.58
2021/4/15 18:00,1,0,1,0,11.4,52,21,84.07
2021/4/15 19:00,1,0,1,0,11.1,53,20,91.24
2021/4/15 20:00,1,0,1,0,11,57,15,94.34
2021/4/15 21:00,1,0,1,0,10.2,56,13,94.69
2021/4/15 22:00,1,0,1,0,9.9,54,8,81.5119185
2021/4/15 23:00,1,0,1,0,9.2,60,6,73.82138256
2021/4/16 00:00,1,0,1,0,8.5,59,8,64.89542715
2021/4/16 01:00,1,0,1,0,8.3,63,7,56.74877617
2021/4/16 02:00,1,0,1,0,8,64,5,51.65109875
2021/4/16 03:00,1,0,1,0,8.1,56,6,51.29180958
2021/4/16 04:00,1,0,1,0,8.6,45,10,56.06880274
2021/4/16 05:00,1,0,1,0,8.7,44,10,64.88711748
2021/4/16 06:00,1,0,1,0,8.2,43,12,75.56635706
2021/4/16 07:00,1,0,1,0,8.1,43,10,85.62119229
2021/4/16 08:00,1,0,1,0,9,39,16,98.27
2021/4/16 09:00,1,0,1,0,10.4,38,10,96.21
2021/4/16 10:00,1,0,1,0,11.8,36,12,89.32
2021/4/16 11:00,1,0,1,0,11.8,35,7,85.83
2021/4/16 12:00,1,0,1,0,11.7,41,13,86.49
2021/4/16 13:00,1,0,1,0,11.6,41,19,88.62
2021/4/16 14:00,1,0,1,0,11.4,41,22,87.43
2021/4/16 15:00,1,0,1,0,11.6,41,23,81.68
2021/4/16 16:00,1,0,1,0,11.7,41,23,80.85
2021/4/16 17:00,1,0,1,0,11.9,41,21,80.77
2021/4/16 18:00,1,0,1,0,12,57,18,84.66
2021/4/16 19:00,1,0,1,0,12,58,15,91.41
2021/4/16 20:00,1,0,1,0,11.9,60,10,91.42
2021/4/16 21:00,1,0,1,0,11.6,60,5,83.95
2021/4/16 22:00,1,0,1,0,10.7,63,6,74.74
2021/4/16 23:00,1,0,1,0,10.3,66,7,68.98
2021/4/17 00:00,1,0,1,0,10.3,45,11,61.21
2021/4/17 01:00,1,0,1,0,10,44,9,56.03
2021/4/17 02:00,1,0,1,0,9.9,49,19,54.03
2021/4/17 03:00,1,0,1,0,9.4,51,29,54.22
2021/4/17 04:00,1,0,1,0,9.5,47,30,53.84
2021/4/17 05:00,1,0,1,0,8.8,50,34,55.23
2021/4/17 06:00,1,0,1,0,8.8,46,14,62.71
2021/4/17 07:00,1,0,1,0,8.6,51,13,81.13
2021/4/17 08:00,1,0,1,0,9.1,51,19,99.17
2021/4/17 09:00,1,0,1,0,9.9,49,17,107.79
2021/4/17 10:00,1,0,1,0,11.1,45,16,105.09
2021/4/17 11:00,1,0,1,0,11.2,49,35,96.73
2021/4/17 12:00,1,0,1,0,11.9,45,31,95.1
2021/4/17 13:00,1,0,1,0,12.8,42,34,95.33
2021/4/17 14:00,1,0,1,0,13.2,42,30,90.04
2021/4/17 15:00,1,0,1,0,13.6,39,31,83.42
2021/4/17 16:00,1,0,1,0,13.7,40,31,82.8
2021/4/17 17:00,1,0,1,0,14,39,27,83.54
2021/4/17 18:00,1,0,1,0,14,40,27,85.09
2021/4/17 19:00,1,0,1,0,13.1,42,26,89.4
2021/4/17 20:00,1,0,1,0,12.2,46,23,88.71
2021/4/17 21:00,1,0,1,0,11.6,50,14,81.26
2021/4/17 22:00,1,0,1,0,11.2,53,10,73.78
2021/4/17 23:00,1,0,1,0,11,55,17,68.05
2021/4/18 00:00,1,0,1,0,10.7,59,15,62.2
2021/4/18 01:00,1,0,1,0,10.5,57,14,57.19
2021/4/18 02:00,1,0,1,0,10.5,57,14,54.1
2021/4/18 03:00,1,0,1,0,10.3,59,17,53.2
2021/4/18 04:00,1,0,1,0,10,59,14,53.61
2021/4/18 05:00,1,0,1,0,9.8,59,23,55.08
2021/4/18 06:00,1,0,1,0,9.7,59,15,58.93
2021/4/18 07:00,1,0,1,0,9.7,60,14,72.16
2021/4/18 08:00,1,0,1,0,10.2,58,17,91.67
2021/4/18 09:00,1,0,1,0,10.8,56,22,107.37
2021/4/18 10:00,1,0,1,0,11.2,54,30,106.16
2021/4/18 11:00,1,0,1,0,11.6,49,30,100.21
2021/4/18 12:00,1,0,1,0,11.9,49,18,95.99
2021/4/18 13:00,1,0,1,0,12.4,46,17,94.14
2021/4/18 14:00,1,0,1,0,12.4,47,17,87.67
2021/4/18 15:00,1,0,1,0,12.6,46,18,82.12
2021/4/18 16:00,1,0,1,0,12.7,47,24,81.53
2021/4/18 17:00,1,0,1,0,12.6,49,22,83.19
2021/4/18 18:00,1,0,1,0,12.4,51,23,88.49
2021/4/18 19:00,1,0,1,0,12.5,47,18,91.48
2021/4/18 20:00,1,0,1,0,12.2,46,16,93.12
2021/4/18 21:00,1,0,1,0,11.7,54,9,82.4
2021/4/18 22:00,1,0,1,0,11.3,56,13,74.96
2021/4/18 23:00,1,0,1,0,11.1,56,14,67.61
2021/4/19 00:00,1,0,1,0,10.9,60,12,59.5
2021/4/19 01:00,1,0,1,0,10.8,57,12,54.96
2021/4/19 02:00,1,0,1,0,11,59,14,53.34
2021/4/19 03:00,1,0,1,0,10.6,60,14,53.03
2021/4/19 04:00,1,0,1,0,10.4,61,12,54.05
2021/4/19 05:00,1,0,1,0,10.2,63,16,65.86307012
2021/4/19 06:00,1,0,1,0,10,64,15,76.66523329
2021/4/19 07:00,1,0,1,0,9.6,63,9,86.72358236
2021/4/19 08:00,1,0,1,0,10,61,8,86.84
2021/4/19 09:00,1,0,1,0,11.4,57,8,98.73
2021/4/19 10:00,1,0,1,0,10.8,66,13,92.88
2021/4/19 11:00,1,0,1,0,11.2,69,15,88.74
2021/4/19 12:00,1,0,1,0,11.4,67,14,87.48
